datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Total_Sales,High_Demand,Weekday_Encoded
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,Tuesday,0.0,0,2
2017-12-20,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2017,12,Wednesday,51.596,0,3
2017-12-21,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,Thursday,43.08,0,4
2017-12-22,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,Friday,51.859,0,5
2017-12-23,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,Saturday,52.905,0,6
2017-12-24,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,Sunday,55.32000000000001,0,0
2017-12-25,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,Monday,33.25,0,1
2017-12-26,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,12,Tuesday,88.06,1,2
2017-12-27,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,12,Wednesday,61.664,1,3
2017-12-28,7.33,3.462,5.1,35.35,12.0,3.0,24.0,1.0,2017,12,Thursday,91.242,1,4
2017-12-29,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,12,Friday,85.306,1,5
2017-12-30,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,12,Saturday,92.043,1,6
2017-12-31,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,12,Sunday,109.373,1,0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,Monday,0.0,0,1
2018-01-02,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,1,Tuesday,53.58,0,2
2018-01-03,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,1,Wednesday,81.06700000000001,1,3
2018-01-04,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,1,Thursday,59.29900000000001,1,4
2018-01-05,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,1,Friday,80.825,1,5
2018-01-06,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,1,Saturday,98.52,1,6
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,Sunday,0.0,0,0
2018-01-08,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,1,Monday,48.66,0,1
2018-01-09,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,1,Tuesday,72.254,1,2
2018-01-10,9.33,7.406,6.0,44.5,12.0,0.0,6.0,2.0,2018,1,Wednesday,87.236,1,3
2018-01-11,4.0,4.33,5.5,37.6,7.0,0.0,5.0,0.0,2018,1,Thursday,63.43,1,4
2018-01-12,5.66,1.33,3.0,42.0,11.0,0.0,10.0,0.0,2018,1,Friday,72.99000000000001,1,5
2018-01-13,3.5,3.495,3.2,32.0,6.0,0.0,8.0,1.0,2018,1,Saturday,57.195,0,6
2018-01-14,4.33,5.155,1.2,36.0,2.0,0.0,5.0,1.0,2018,1,Sunday,54.685,0,0
2018-01-15,6.99,2.0,5.1,26.0,8.0,0.0,15.0,2.0,2018,1,Monday,65.09,1,1
2018-01-16,6.34,2.67,3.0,18.0,2.0,0.0,8.0,0.0,2018,1,Tuesday,40.01,0,2
2018-01-17,6.67,2.85,2.0,30.2,10.0,2.0,41.0,2.0,2018,1,Wednesday,96.72,1,3
2018-01-18,4.33,3.726,4.0,58.4,9.0,0.0,2.0,1.0,2018,1,Thursday,82.456,1,4
2018-01-19,6.33,2.528,3.0,23.4,12.0,0.0,3.0,1.0,2018,1,Friday,51.258,0,5
2018-01-20,2.66,2.32,2.0,38.0,2.0,0.0,5.0,0.0,2018,1,Saturday,51.98,0,6
2018-01-21,3.33,3.53,3.4,32.8,6.0,0.0,1.0,3.5,2018,1,Sunday,53.56,0,0
2018-01-22,6.0,3.396,6.0,29.0,5.0,0.0,6.0,1.0,2018,1,Monday,56.396,0,1
2018-01-23,1.0,1.066,4.6,38.6,4.0,0.0,5.0,1.0,2018,1,Tuesday,55.266,0,2
2018-01-24,7.33,6.67,4.0,32.0,13.0,0.0,4.0,1.0,2018,1,Wednesday,68.0,1,3
2018-01-25,3.66,5.132,4.2,36.8,15.0,0.0,7.0,3.0,2018,1,Thursday,74.792,1,4
2018-01-26,3.0,3.023,0.4,62.2,9.0,0.0,12.0,1.0,2018,1,Friday,90.623,1,5
2018-01-27,3.34,7.33,3.0,52.9,7.0,0.0,3.0,4.0,2018,1,Saturday,80.57,1,6
2018-01-28,1.5,2.35,5.65,55.0,11.0,0.0,10.0,2.0,2018,1,Sunday,87.5,1,0
2018-01-29,2.33,4.363,4.25,47.9,10.0,3.0,4.0,1.0,2018,1,Monday,76.843,1,1
2018-01-30,4.33,3.76,3.0,37.0,11.0,0.0,4.0,3.0,2018,1,Tuesday,66.09,1,2
2018-01-31,0.33,5.076,4.0,30.4,12.0,0.0,6.0,1.0,2018,1,Wednesday,58.806,1,3
2018-02-01,5.34,4.33,6.0,30.5,7.0,0.0,6.0,3.0,2018,2,Thursday,62.17,1,4
2018-02-02,2.33,4.99,4.0,54.6,6.0,0.0,6.0,4.4,2018,2,Friday,82.32000000000001,1,5
2018-02-03,4.33,7.13,3.3,67.1,12.0,0.0,5.0,2.0,2018,2,Saturday,100.86,1,6
2018-02-04,7.99,9.066,2.0,50.6,6.0,0.0,3.0,3.0,2018,2,Sunday,81.656,1,0
2018-02-05,7.33,3.066,3.0,53.0,18.0,0.0,6.0,0.66,2018,2,Monday,91.056,1,1
2018-02-06,4.34,1.87,6.85,51.5,8.0,0.0,5.0,1.0,2018,2,Tuesday,78.56,1,2
2018-02-07,4.84,8.132,3.2,44.8,8.0,0.0,23.0,0.0,2018,2,Wednesday,91.972,1,3
2018-02-08,6.33,1.34,3.0,47.0,7.0,0.0,1.25,0.0,2018,2,Thursday,65.92,1,4
2018-02-09,3.0,3.69,4.25,47.0,17.0,0.0,11.0,0.0,2018,2,Friday,85.94,1,5
2018-02-10,10.01,5.231,3.5,60.4,6.0,0.0,15.0,3.0,2018,2,Saturday,103.141,1,6
2018-02-11,6.33,5.396,7.8,63.25,12.0,0.0,10.0,2.0,2018,2,Sunday,106.776,1,0
2018-02-12,8.0,4.769,10.0,36.3,14.0,1.0,1.0,1.0,2018,2,Monday,76.06899999999999,1,1
2018-02-13,6.0,8.033,5.0,17.8,10.0,0.0,10.0,3.0,2018,2,Tuesday,59.833,1,2
2018-02-14,1.0,6.33,2.1,50.3,15.0,0.0,14.0,0.0,2018,2,Wednesday,88.72999999999999,1,3
2018-02-15,1.5,6.945,0.85,74.6,6.0,0.0,10.0,0.0,2018,2,Thursday,99.895,1,4
2018-02-16,7.68,7.175,1.2,65.162,10.0,0.0,0.0,1.0,2018,2,Friday,92.217,1,5
2018-02-17,1.33,3.64,2.0,50.4,5.0,0.0,9.0,0.0,2018,2,Saturday,71.37,1,6
2018-02-18,6.0,6.726,7.55,44.0,2.0,0.0,4.0,1.0,2018,2,Sunday,71.276,1,0
2018-02-19,1.0,3.34,1.7,27.0,6.0,0.0,12.0,2.0,2018,2,Monday,53.04,0,1
2018-02-20,4.18,2.286,4.2,30.2,6.0,0.0,2.0,3.0,2018,2,Tuesday,51.866,0,2
2018-02-21,1.34,7.01,9.5,27.4,5.0,0.0,6.0,1.0,2018,2,Wednesday,57.25,0,3
2018-02-22,5.0,6.33,3.15,30.0,6.0,0.0,20.0,0.0,2018,2,Thursday,70.48,1,4
2018-02-23,5.83,2.979,1.0,34.2,6.0,0.0,12.0,0.0,2018,2,Friday,62.009,1,5
2018-02-24,8.0,5.68,7.0,43.5,10.0,0.0,8.0,3.0,2018,2,Saturday,85.18,1,6
2018-02-25,4.0,1.68,2.0,36.8,10.0,0.0,10.0,2.0,2018,2,Sunday,66.47999999999999,1,0
2018-02-26,1.0,0.66,2.0,46.6,9.0,0.0,7.0,1.0,2018,2,Monday,67.26,1,1
2018-02-27,3.33,2.65,3.4,26.7,20.0,9.0,8.0,1.0,2018,2,Tuesday,74.08,1,2
2018-02-28,1.0,2.33,5.1,44.662,21.0,2.0,0.0,1.0,2018,2,Wednesday,77.092,1,3
2018-03-01,1.0,6.033,1.05,26.4,26.0,1.0,12.0,1.0,2018,3,Thursday,74.483,1,4
2018-03-02,4.0,3.0,9.5,38.4,24.0,3.0,17.0,5.5,2018,3,Friday,104.4,1,5
2018-03-03,8.0,2.363,8.15,40.187,12.0,1.0,10.0,4.0,2018,3,Saturday,85.69999999999999,1,6
2018-03-04,1.0,3.736,4.0,33.6,3.0,0.0,14.0,1.0,2018,3,Sunday,60.336,1,0
2018-03-05,4.33,5.33,6.1,25.0,6.0,0.0,17.0,1.0,2018,3,Monday,64.75999999999999,1,1
2018-03-06,9.5,6.33,5.85,22.2,22.0,8.0,2.0,1.0,2018,3,Tuesday,76.88,1,2
2018-03-07,4.5,1.67,4.0,20.2,31.0,5.0,11.0,1.4,2018,3,Wednesday,78.77000000000001,1,3
2018-03-08,1.33,2.769,4.0,25.8,10.0,0.0,0.0,4.0,2018,3,Thursday,47.899,0,4
2018-03-09,6.33,2.18,4.2,41.0,11.0,1.0,10.0,0.0,2018,3,Friday,75.71000000000001,1,5
2018-03-10,6.0,4.109,4.0,21.7,11.0,3.0,17.0,6.0,2018,3,Saturday,72.809,1,6
2018-03-11,4.66,7.54,5.6,68.0,0.0,0.0,11.0,3.0,2018,3,Sunday,99.8,1,0
2018-03-12,9.0,4.345,3.0,22.2,9.0,0.0,13.0,8.0,2018,3,Monday,68.545,1,1
2018-03-13,2.0,5.066,5.2,15.2,18.0,0.0,21.0,5.0,2018,3,Tuesday,71.46600000000001,1,2
2018-03-14,2.34,2.34,0.0,31.0,14.0,2.0,8.0,4.0,2018,3,Wednesday,63.68,1,3
2018-03-15,3.34,2.132,3.0,23.9,10.0,0.0,10.0,0.0,2018,3,Thursday,52.372,0,4
2018-03-16,3.33,3.066,1.0,29.0,7.0,0.0,2.0,1.0,2018,3,Friday,46.396,0,5
2018-03-17,3.99,1.66,3.15,65.0,11.0,0.0,5.0,4.0,2018,3,Saturday,93.8,1,6
2018-03-18,7.33,2.929,4.3,21.5,8.0,0.0,2.0,2.0,2018,3,Sunday,48.059,0,0
2018-03-19,4.34,1.0,0.0,19.6,11.0,2.0,18.0,1.0,2018,3,Monday,56.94,0,1
2018-03-20,2.67,3.67,9.0,48.6,7.0,0.0,15.0,5.0,2018,3,Tuesday,90.94,1,2
2018-03-21,2.0,2.0,2.0,27.0,4.0,0.0,9.0,0.0,2018,3,Wednesday,46.0,0,3
2018-03-22,3.0,3.67,1.55,24.6,4.0,0.0,0.0,1.0,2018,3,Thursday,37.82,0,4
2018-03-23,5.0,5.396,5.15,34.0,8.0,0.0,11.0,8.5,2018,3,Friday,77.04599999999999,1,5
2018-03-24,7.0,2.34,5.0,40.0,7.0,1.0,2.0,0.0,2018,3,Saturday,64.34,1,6
2018-03-25,4.0,2.66,3.2,47.312,9.0,0.0,3.0,2.0,2018,3,Sunday,71.172,1,0
2018-03-26,5.0,9.66,0.2,27.6,15.0,4.0,5.0,3.3,2018,3,Monday,69.76,1,1
2018-03-27,4.34,3.33,5.1,28.0,14.0,1.0,5.0,2.0,2018,3,Tuesday,62.77,1,2
2018-03-28,5.5,1.66,1.0,11.924,23.0,2.0,6.0,1.5,2018,3,Wednesday,52.584,0,3
2018-03-29,7.0,2.33,3.0,28.2,5.0,0.0,7.0,3.3,2018,3,Thursday,55.83,0,4
2018-03-30,5.33,4.46,9.0,42.0,33.0,8.0,3.0,2.0,2018,3,Friday,106.79,1,5
2018-03-31,9.0,2.99,2.0,50.0,8.0,0.0,3.0,4.0,2018,3,Saturday,78.99000000000001,1,6
2018-04-01,6.83,3.34,0.0,37.0,19.0,1.0,22.0,5.0,2018,4,Sunday,94.17,1,0
2018-04-02,5.66,4.396,6.3,30.0,31.0,0.0,10.0,10.0,2018,4,Monday,97.356,1,1
2018-04-03,1.0,2.529,2.0,38.0,10.0,6.0,5.0,3.5,2018,4,Tuesday,68.029,1,2
2018-04-04,6.01,5.2,3.0,29.0,9.0,0.0,1.0,8.0,2018,4,Wednesday,61.21,1,3
2018-04-05,6.33,3.67,5.4,39.0,16.0,1.0,16.0,3.0,2018,4,Thursday,90.4,1,4
2018-04-06,3.67,3.0,4.2,33.525,13.0,0.0,23.0,5.0,2018,4,Friday,85.395,1,5
2018-04-07,16.18,4.506,2.0,40.0,4.0,0.0,5.0,7.0,2018,4,Saturday,78.686,1,6
2018-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,Sunday,0.0,0,0
2018-04-09,5.0,3.0,6.0,25.0,6.0,0.0,10.0,6.0,2018,4,Monday,61.0,1,1
2018-04-10,2.0,3.067,2.0,38.3,18.0,3.0,7.0,10.0,2018,4,Tuesday,83.36699999999999,1,2
2018-04-11,6.67,3.01,2.0,28.0,12.0,0.0,3.0,11.0,2018,4,Wednesday,65.68,1,3
2018-04-12,5.0,4.759,3.5,17.4,9.0,0.0,6.0,4.5,2018,4,Thursday,50.159,0,4
2018-04-13,4.5,2.033,5.0,23.0,12.0,0.0,23.0,4.0,2018,4,Friday,73.533,1,5
2018-04-14,8.0,3.68,2.0,24.0,2.0,0.0,3.0,12.0,2018,4,Saturday,54.68,0,6
2018-04-15,7.66,2.759,3.0,20.0,5.0,0.0,0.0,6.0,2018,4,Sunday,44.419,0,0
2018-04-16,2.0,6.02,0.25,40.5,9.0,0.0,4.0,3.0,2018,4,Monday,64.77,1,1
2018-04-17,3.34,1.406,0.15,16.0,10.0,0.0,6.0,6.0,2018,4,Tuesday,42.896,0,2
2018-04-18,5.0,0.54,3.25,25.25,5.0,0.0,7.0,1.0,2018,4,Wednesday,47.04,0,3
2018-04-19,5.0,5.67,1.0,31.375,3.0,0.0,1.0,7.0,2018,4,Thursday,54.045,0,4
2018-04-20,5.0,4.506,0.0,15.0,10.0,0.0,6.0,9.0,2018,4,Friday,49.506,0,5
2018-04-21,3.5,3.439,2.0,40.4,7.0,0.0,4.0,6.2,2018,4,Saturday,66.539,1,6
2018-04-22,6.0,5.09,3.5,42.5,7.0,0.0,0.0,6.5,2018,4,Sunday,70.59,1,0
2018-04-23,7.0,0.693,1.0,15.562,7.0,0.0,2.0,9.0,2018,4,Monday,42.255,0,1
2018-04-24,6.0,4.462,6.0,20.0,9.0,0.0,1.0,12.0,2018,4,Tuesday,58.462,0,2
2018-04-25,9.0,7.66,5.0,18.1,8.0,2.0,30.0,9.0,2018,4,Wednesday,88.76,1,3
2018-04-26,5.33,1.099,2.0,18.0,8.0,0.0,7.0,5.0,2018,4,Thursday,46.429,0,4
2018-04-27,6.68,3.529,3.0,43.0,12.0,0.0,6.0,4.0,2018,4,Friday,78.209,1,5
2018-04-28,9.33,2.0,2.05,27.25,11.0,1.0,6.0,7.0,2018,4,Saturday,65.63,1,6
2018-04-29,7.33,6.0,6.0,14.0,5.0,0.0,14.0,10.4,2018,4,Sunday,62.73,1,0
2018-04-30,5.0,6.66,3.0,14.125,12.0,0.0,1.0,7.0,2018,4,Monday,48.785,0,1
2018-05-01,2.34,0.0,1.0,6.2,0.0,0.0,1.0,8.0,2018,5,Tuesday,18.54,0,2
2018-05-02,6.0,3.526,2.0,38.2,7.0,0.0,3.0,9.0,2018,5,Wednesday,68.726,1,3
2018-05-03,2.33,1.779,2.0,27.262,10.0,0.0,16.0,10.0,2018,5,Thursday,69.37100000000001,1,4
2018-05-04,1.0,2.93,5.0,8.75,6.0,0.0,2.0,10.5,2018,5,Friday,36.18,0,5
2018-05-05,9.0,3.34,5.0,24.0,9.0,0.0,0.0,7.0,2018,5,Saturday,57.34,0,6
2018-05-06,3.34,10.66,0.25,18.2,9.0,0.0,3.0,13.5,2018,5,Sunday,57.95,0,0
2018-05-07,9.66,0.033,0.0,22.0,13.0,0.0,7.0,3.0,2018,5,Monday,54.693,0,1
2018-05-08,10.5,5.84,1.0,15.0,14.0,2.0,1.0,9.0,2018,5,Tuesday,58.34,0,2
2018-05-09,9.34,2.33,7.0,24.4,8.0,2.0,2.0,5.0,2018,5,Wednesday,60.07,1,3
2018-05-10,8.5,5.32,6.0,39.0,12.0,0.0,1.0,6.0,2018,5,Thursday,77.82,1,4
2018-05-11,9.33,1.34,3.0,19.0,6.0,0.0,2.0,10.0,2018,5,Friday,50.67,0,5
2018-05-12,1.33,3.66,5.15,27.0,10.0,0.0,11.0,8.0,2018,5,Saturday,66.14,1,6
2018-05-13,5.16,5.759,3.0,14.4,3.0,0.0,7.0,10.0,2018,5,Sunday,48.319,0,0
2018-05-14,6.0,6.539,1.0,20.0,4.0,1.0,37.0,3.0,2018,5,Monday,78.539,1,1
2018-05-15,4.0,0.67,2.0,14.0,11.0,0.0,5.0,7.0,2018,5,Tuesday,43.67,0,2
2018-05-16,4.01,2.33,2.5,13.4,9.0,0.0,2.0,8.0,2018,5,Wednesday,41.24,0,3
2018-05-17,2.0,2.78,3.5,16.0,11.0,0.0,1.0,4.0,2018,5,Thursday,40.28,0,4
2018-05-18,2.34,1.396,6.0,30.0,11.0,0.0,2.0,2.4,2018,5,Friday,55.136,0,5
2018-05-19,2.34,2.561,1.0,18.4,7.0,5.0,0.0,5.0,2018,5,Saturday,41.301,0,6
2018-05-20,7.0,8.01,1.0,45.0,6.0,1.0,0.0,10.0,2018,5,Sunday,78.00999999999999,1,0
2018-05-21,12.0,2.759,2.15,14.6,18.0,0.0,11.0,5.0,2018,5,Monday,65.509,1,1
2018-05-22,3.67,2.33,3.0,8.062,7.0,0.0,6.0,6.0,2018,5,Tuesday,36.062,0,2
2018-05-23,1.5,3.66,0.0,11.0,7.0,0.0,0.0,7.0,2018,5,Wednesday,30.16,0,3
2018-05-24,2.0,1.99,5.0,20.2,6.0,1.0,10.0,1.0,2018,5,Thursday,47.19,0,4
2018-05-25,2.33,2.33,2.0,16.4,9.0,0.0,1.0,2.0,2018,5,Friday,35.06,0,5
2018-05-26,3.33,2.759,7.0,16.262,7.0,0.0,3.0,5.0,2018,5,Saturday,44.351,0,6
2018-05-27,6.33,4.518,5.0,49.262,6.0,1.0,0.0,11.0,2018,5,Sunday,83.11,1,0
2018-05-28,7.0,3.01,1.2,19.6,7.0,0.0,7.0,6.0,2018,5,Monday,50.81,0,1
2018-05-29,9.0,4.033,3.3,21.25,7.0,0.0,4.0,6.0,2018,5,Tuesday,54.583,0,2
2018-05-30,4.34,1.67,2.0,16.4,9.0,0.0,14.0,10.0,2018,5,Wednesday,57.41,0,3
2018-05-31,3.5,3.66,1.35,11.4,10.0,0.0,8.0,5.64,2018,5,Thursday,43.55,0,4
2018-06-01,12.33,2.18,4.0,29.0,9.0,0.0,5.0,3.0,2018,6,Friday,64.50999999999999,1,5
2018-06-02,8.0,3.086,4.0,23.0,9.0,3.0,7.0,9.0,2018,6,Saturday,66.086,1,6
2018-06-03,5.0,2.746,1.0,22.4,8.0,1.0,0.0,2.0,2018,6,Sunday,42.146,0,0
2018-06-04,3.33,3.0,6.0,19.0,3.0,0.0,6.0,6.0,2018,6,Monday,46.33,0,1
2018-06-05,4.33,3.67,1.05,20.0,7.0,2.0,0.0,7.0,2018,6,Tuesday,45.05,0,2
2018-06-06,6.0,2.34,0.15,17.25,16.0,3.0,0.0,2.0,2018,6,Wednesday,46.74,0,3
2018-06-07,2.0,4.528,0.25,19.0,11.0,1.0,10.0,2.0,2018,6,Thursday,49.778,0,4
2018-06-08,4.0,1.33,2.0,9.0,6.0,0.0,2.0,4.4,2018,6,Friday,28.73,0,5
2018-06-09,8.0,6.462,3.0,21.0,11.0,0.0,5.0,0.0,2018,6,Saturday,54.462,0,6
2018-06-10,2.66,4.693,5.0,33.2,7.0,0.0,0.0,3.0,2018,6,Sunday,55.553,0,0
2018-06-11,8.0,8.33,3.1,17.0,17.0,0.0,0.0,6.0,2018,6,Monday,59.43,1,1
2018-06-12,2.34,4.5,4.0,18.186,3.0,0.0,1.0,7.4,2018,6,Tuesday,40.426,0,2
2018-06-13,12.0,4.33,1.2,22.25,1.0,0.0,0.0,2.0,2018,6,Wednesday,42.78,0,3
2018-06-14,0.0,1.0,1.0,22.0,11.0,0.0,0.0,2.0,2018,6,Thursday,37.0,0,4
2018-06-15,1.0,0.066,0.3,11.133,10.0,0.0,8.0,2.0,2018,6,Friday,32.498999999999995,0,5
2018-06-16,3.34,6.383,5.0,10.0,5.0,0.0,2.0,7.0,2018,6,Saturday,38.723,0,6
2018-06-17,4.84,6.586,6.0,24.0,10.0,0.0,5.0,4.0,2018,6,Sunday,60.426,1,0
2018-06-18,4.5,1.33,2.1,14.0,4.0,0.0,1.0,6.0,2018,6,Monday,32.93,0,1
2018-06-19,4.0,3.34,4.0,23.0,8.0,0.0,5.0,3.0,2018,6,Tuesday,50.34,0,2
2018-06-20,3.66,4.528,2.5,15.062,8.0,3.0,11.0,2.6,2018,6,Wednesday,50.35,0,3
2018-06-21,3.35,2.913,4.0,36.0,5.0,0.0,5.0,10.5,2018,6,Thursday,66.763,1,4
2018-06-22,5.0,5.099,4.15,12.0,3.0,0.0,6.0,5.5,2018,6,Friday,40.749,0,5
2018-06-23,5.33,7.343,2.0,14.0,7.0,0.0,1.0,2.0,2018,6,Saturday,38.673,0,6
2018-06-24,1.67,4.746,2.0,29.0,10.0,0.0,0.0,3.0,2018,6,Sunday,50.416,0,0
2018-06-25,3.33,3.099,0.0,31.062,12.0,3.0,5.0,2.0,2018,6,Monday,59.491,1,1
2018-06-26,10.33,5.67,3.0,15.0,6.0,0.0,9.0,4.4,2018,6,Tuesday,53.4,0,2
2018-06-27,2.0,2.396,3.0,11.0,10.0,0.0,2.0,3.0,2018,6,Wednesday,33.396,0,3
2018-06-28,3.0,2.192,4.0,10.0,13.0,0.0,5.0,2.0,2018,6,Thursday,39.192,0,4
2018-06-29,1.0,3.0,2.0,10.0,8.0,0.0,0.0,4.0,2018,6,Friday,28.0,0,5
2018-06-30,6.84,3.34,7.0,26.8,10.0,2.0,0.0,4.0,2018,6,Saturday,59.98,1,6
2018-07-01,2.0,3.693,1.0,22.0,7.0,0.0,10.0,4.0,2018,7,Sunday,49.693,0,0
2018-07-02,3.33,6.33,3.0,24.6,18.0,0.0,3.0,7.0,2018,7,Monday,65.26,1,1
2018-07-03,6.34,2.33,1.0,13.6,9.0,0.0,8.0,3.0,2018,7,Tuesday,43.27,0,2
2018-07-04,1.0,2.83,3.5,16.25,6.0,0.0,22.0,7.0,2018,7,Wednesday,58.58,1,3
2018-07-05,4.33,2.759,4.0,15.0,6.0,3.0,3.0,1.0,2018,7,Thursday,39.089,0,4
2018-07-06,2.33,5.33,1.25,20.0,15.0,0.0,0.0,6.0,2018,7,Friday,49.91,0,5
2018-07-07,6.33,8.52,7.0,19.0,14.0,0.0,0.0,5.5,2018,7,Saturday,60.35,1,6
2018-07-08,7.33,5.211,2.0,28.0,10.0,0.0,5.0,4.0,2018,7,Sunday,61.541,1,0
2018-07-09,3.33,2.0,4.0,31.0,12.0,3.0,0.0,3.0,2018,7,Monday,58.33,0,1
2018-07-10,6.0,6.36,4.0,34.0,9.0,2.0,2.0,4.0,2018,7,Tuesday,67.36,1,2
2018-07-11,10.0,3.363,3.0,29.4,13.0,0.0,6.0,2.0,2018,7,Wednesday,66.763,1,3
2018-07-12,3.0,4.34,7.0,24.0,11.0,4.0,0.0,3.0,2018,7,Thursday,56.34,0,4
2018-07-13,1.34,2.67,1.15,22.0,5.0,0.0,2.0,3.0,2018,7,Friday,37.16,0,5
2018-07-14,0.0,3.2,0.0,26.0,8.0,0.0,0.0,1.4,2018,7,Saturday,38.6,0,6
2018-07-15,10.0,9.42,3.5,23.0,4.0,0.0,1.0,7.0,2018,7,Sunday,57.92,0,0
2018-07-16,9.33,5.023,1.0,22.0,8.0,0.0,0.0,3.0,2018,7,Monday,48.353,0,1
2018-07-17,2.33,3.66,2.0,29.4,13.0,0.0,0.0,6.0,2018,7,Tuesday,56.39,0,2
2018-07-18,2.5,2.837,5.0,10.0,17.0,0.0,12.0,6.0,2018,7,Wednesday,55.337,0,3
2018-07-19,6.84,4.0,3.0,16.0,14.0,1.0,0.0,3.0,2018,7,Thursday,47.84,0,4
2018-07-20,5.0,7.177,5.0,35.2,2.0,1.0,2.0,4.0,2018,7,Friday,61.377,1,5
2018-07-21,4.0,5.02,0.3,22.0,7.0,0.0,5.0,1.0,2018,7,Saturday,44.32,0,6
2018-07-22,3.66,4.34,0.0,31.0,4.0,0.0,5.0,6.0,2018,7,Sunday,54.0,0,0
2018-07-23,8.68,1.863,2.1,12.0,15.0,1.0,0.0,5.3,2018,7,Monday,45.943,0,1
2018-07-24,9.68,4.0,2.0,22.0,4.0,1.0,2.0,2.0,2018,7,Tuesday,46.68,0,2
2018-07-25,5.0,2.68,2.0,16.0,7.0,0.0,0.0,2.0,2018,7,Wednesday,34.68,0,3
2018-07-26,4.33,1.827,5.0,24.0,4.0,0.0,1.0,4.0,2018,7,Thursday,44.157,0,4
2018-07-27,2.34,3.34,3.0,19.4,11.0,0.0,1.0,6.0,2018,7,Friday,46.08,0,5
2018-07-28,6.0,4.01,1.0,24.5,9.0,0.0,0.0,3.0,2018,7,Saturday,47.51,0,6
2018-07-29,3.5,4.35,2.1,9.0,7.0,1.0,0.0,3.0,2018,7,Sunday,29.95,0,0
2018-07-30,3.0,6.33,5.3,26.0,9.0,2.0,0.0,4.0,2018,7,Monday,55.63,0,1
2018-07-31,7.33,3.736,3.0,13.0,5.0,0.0,0.0,3.0,2018,7,Tuesday,35.066,0,2
2018-08-01,1.0,2.34,1.0,14.0,9.0,1.0,1.0,7.0,2018,8,Wednesday,36.34,0,3
2018-08-02,0.0,1.0,0.0,11.0,11.0,0.0,2.0,5.0,2018,8,Thursday,30.0,0,4
2018-08-03,4.01,2.67,2.0,21.0,9.0,0.0,0.0,1.0,2018,8,Friday,39.68,0,5
2018-08-04,5.0,3.87,2.0,8.0,11.0,3.0,0.0,8.0,2018,8,Saturday,40.870000000000005,0,6
2018-08-05,6.0,0.99,5.0,13.0,4.0,2.0,6.0,1.3,2018,8,Sunday,38.29,0,0
2018-08-06,8.33,6.165,2.0,21.388,7.0,0.0,6.0,2.0,2018,8,Monday,52.883,0,1
2018-08-07,2.33,2.67,8.0,15.0,7.0,1.0,1.0,3.0,2018,8,Tuesday,40.0,0,2
2018-08-08,4.33,2.793,2.0,10.0,13.0,0.0,0.0,2.0,2018,8,Wednesday,34.123000000000005,0,3
2018-08-09,2.67,3.066,1.0,29.4,13.0,0.0,0.0,2.0,2018,8,Thursday,51.136,0,4
2018-08-10,6.0,4.0,4.0,19.0,4.0,0.0,0.0,2.0,2018,8,Friday,39.0,0,5
2018-08-11,4.0,4.133,6.0,37.0,16.0,1.0,5.0,10.0,2018,8,Saturday,83.133,1,6
2018-08-12,10.99,4.99,6.0,16.0,6.0,0.0,1.0,2.0,2018,8,Sunday,46.98,0,0
2018-08-13,3.33,5.02,2.0,23.25,15.0,0.0,3.0,2.0,2018,8,Monday,53.6,0,1
2018-08-14,1.33,2.736,5.0,12.0,9.0,0.0,4.0,5.0,2018,8,Tuesday,39.066,0,2
2018-08-15,8.34,4.199,2.0,32.2,13.0,2.0,0.0,1.0,2018,8,Wednesday,62.739,1,3
2018-08-16,3.33,8.729,4.0,27.4,6.0,3.0,5.0,5.0,2018,8,Thursday,62.459,1,4
2018-08-17,2.33,2.99,2.4,23.0,5.0,1.0,5.0,1.0,2018,8,Friday,42.72,0,5
